provider_id,provider_name,specialty,city,state,tax_id,license_no,rejection_reason
P034032,Nayar Inc,Urology,Navi Mumbai,Kerala,883234450,LIC430856,duplicate_provider_id
P007387,"Ganguly, Subramanian and Mall",Oncology,Faridabad,Jharkhand,238467788,LIC811384,duplicate_provider_id
P034710,Keer-Sachar,Oncology,Dewas,Manipur,725069237,LIC379769,duplicate_provider_id
P018575,Bobal Ltd,General Medicine,Nashik,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P009499,"Raju, Bir and Roy",Urology,Tiruchirappalli,Haryana,XXXXX,BADLIC,duplicate_provider_id
P007210,"Bhagat, Hegde and Sood",Cardiology,Bhilwara,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P021077,"Dugal, Panchal and Palla",Orthopedics,Firozabad,Sikkim,663658584,LIC728571,duplicate_provider_id
P027726,Patla Inc,Cardiology,Muzaffarnagar,Bihar,845333182,LIC597885,duplicate_provider_id
P031825,"Swaminathan, Subramanian and Garg",Pediatrics,Mangalore,Kerala,414357029,LIC588190,duplicate_provider_id
P001588,"Nadkarni, Kunda and Tandon",Orthopedics,Kharagpur,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P008248,"Bajaj, Kala and Dhar",Neurology,Jalna,Gujarat,769134810,LIC215918,duplicate_provider_id
P011459,Malhotra LLC,Cardiology,Chapra,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P034146,Kashyap-Keer,Neurology,Kumbakonam,Sikkim,663165975,LIC797513,duplicate_provider_id
P020624,Manda Inc,Dermatology,Rewa,Assam,XXXXX,BADLIC,duplicate_provider_id
P034998,Gupta-Ben,Oncology,Ramgarh,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P006796,Karnik and Sons,General Medicine,Bongaigaon,Tamil Nadu,148245618,LIC231878,duplicate_provider_id
P010306,Chandran-Sarma,Orthopedics,Bellary,Assam,XXXXX,BADLIC,duplicate_provider_id
P001446,"Din, Grewal and Wason",Oncology,Thoothukudi,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P010829,Sastry-Dua,Orthopedics,Sikar,Nagaland,887873341,LIC682485,duplicate_provider_id
P017540,Agate LLC,Cardiology,Chandrapur,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P008220,Raj-Master,Pediatrics,Saharsa,Meghalaya,349703989,LIC856631,duplicate_provider_id
P000163,Mand-Balakrishnan,OBGYN,Jaunpur,Uttar Pradesh,142107701,LIC437114,duplicate_provider_id
P003351,Bail Inc,Urology,Ambarnath,Haryana,272850757,LIC732128,duplicate_provider_id
P003987,Kulkarni PLC,Urology,Muzaffarpur,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P015346,Bora PLC,Pediatrics,Udupi,Gujarat,402627816,LIC903733,duplicate_provider_id
P019259,Dhawan and Sons,Neurology,Kota,Uttarakhand,XXXXX,BADLIC,duplicate_provider_id
P001704,"Barad, Mody and Bhalla",Dermatology,Ongole,Haryana,XXXXX,BADLIC,duplicate_provider_id
P005393,Bhakta Inc,Neurology,Raurkela Industrial Township,Bihar,XXXXX,BADLIC,duplicate_provider_id
P030722,Date LLC,General Medicine,Barasat,Punjab,125219983,LIC380661,duplicate_provider_id
P024825,Kade LLC,General Medicine,Hapur,Assam,649260967,LIC953227,duplicate_provider_id
P001999,Goda-Bahri,Neurology,Tenali,Maharashtra,597144453,LIC690922,duplicate_provider_id
P006058,Pai and Sons,Neurology,Baranagar,Chhattisgarh,899863054,LIC306868,duplicate_provider_id
P026310,"Soni, Dey and Parekh",OBGYN,Siliguri,Himachal Pradesh,992775715,LIC312354,duplicate_provider_id
P001308,"Chakrabarti, Sathe and Sekhon",Neurology,New Delhi,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P010352,"Bhatt, Doshi and Pant",Orthopedics,Sangli-Miraj & Kupwad,Uttarakhand,143311097,LIC363126,duplicate_provider_id
P021211,Bobal-Nadig,Pediatrics,Surendranagar Dudhrej,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P016405,"Rana, Setty and Chand",OBGYN,Ulhasnagar,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P001057,Pall-Jani,Cardiology,Deoghar,Punjab,XXXXX,BADLIC,duplicate_provider_id
P001239,Iyengar LLC,Cardiology,Bhalswa Jahangir Pur,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P003432,"Menon, Patla and Rajagopalan",Dermatology,Shimoga,Karnataka,310555193,LIC572913,duplicate_provider_id
P033439,Naik LLC,Neurology,Bhind,Meghalaya,XXXXX,BADLIC,duplicate_provider_id
P000619,Borde Group,Urology,Kishanganj,Gujarat,659359175,LIC944901,duplicate_provider_id
P000297,Karan Group,ENT,Rewa,Haryana,693267644,LIC710074,duplicate_provider_id
P000576,Devi Ltd,General Medicine,Sambalpur,Uttar Pradesh,204692796,LIC405092,duplicate_provider_id
P007503,Gera-Karan,Cardiology,Sirsa,Assam,XXXXX,BADLIC,duplicate_provider_id
P024974,Sunder-Modi,ENT,Pondicherry,Rajasthan,781152121,LIC661516,duplicate_provider_id
P032138,Gour and Sons,Pediatrics,Firozabad,Odisha,980844671,LIC556041,duplicate_provider_id
P026414,Warrior Inc,Dermatology,Raipur,Goa,838406585,LIC565168,duplicate_provider_id
P000810,Kohli Ltd,Oncology,Madurai,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P003939,Kumar-Parikh,Orthopedics,Tadepalligudem,Himachal Pradesh,973022959,LIC130267,duplicate_provider_id
P006632,Mani-Dave,Dermatology,Kadapa,Maharashtra,385385049,LIC603247,duplicate_provider_id
P017033,"Kamdar, Om and Puri",Urology,Ramagundam,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P011300,Sem and Sons,Pediatrics,Delhi,Maharashtra,972817791,LIC821064,duplicate_provider_id
P015639,"Mukhopadhyay, Jha and Sridhar",Orthopedics,Bhalswa Jahangir Pur,Karnataka,145799852,LIC543372,duplicate_provider_id
P028689,Patil Group,Oncology,Ujjain,Odisha,144859486,LIC119139,duplicate_provider_id
P018867,Baral-Sunder,Pediatrics,Narasaraopet,Madhya Pradesh,619283596,LIC976257,duplicate_provider_id
P013101,"Sridhar, Bath and Sidhu",OBGYN,Giridih,Gujarat,951982372,LIC476332,duplicate_provider_id
P015482,"Lata, Chanda and Sha",Pediatrics,Thrissur,Sikkim,XXXXX,BADLIC,duplicate_provider_id
P026994,Chowdhury-Ramaswamy,ENT,Nagercoil,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P020412,Peri Inc,ENT,Srinagar,Odisha,XXXXX,BADLIC,duplicate_provider_id
P001807,Tailor-Shere,OBGYN,Hosur,Punjab,XXXXX,BADLIC,duplicate_provider_id
P025572,"Bhardwaj, Sridhar and Setty",Cardiology,Vijayawada,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P008752,"Mishra, Baral and Kapur",Dermatology,Gaya,Jharkhand,188578105,LIC588915,duplicate_provider_id
P028763,Gupta-Ben,Urology,Chennai,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P031031,Sengupta-Ravel,Urology,Khandwa,Chhattisgarh,925174228,LIC749915,duplicate_provider_id
P024084,Tella-Pathak,Orthopedics,Bidar,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P002599,Vora PLC,General Medicine,Kirari Suleman Nagar,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P034120,"Dua, Garde and Barad",Dermatology,Eluru,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P002146,"Sandal, Sanghvi and Jayaraman",Cardiology,Hospet,Tripura,XXXXX,BADLIC,duplicate_provider_id
P020070,Goswami-Dewan,Pediatrics,Ranchi,Bihar,739405887,LIC674084,duplicate_provider_id
P016537,Suri-Shetty,Urology,Patna,Kerala,XXXXX,BADLIC,duplicate_provider_id
P003569,"Zachariah, Shetty and Tandon",Orthopedics,Ramagundam,Uttar Pradesh,733222925,LIC879723,duplicate_provider_id
P002694,"Chacko, Goyal and Subramanian",OBGYN,Jamnagar,Punjab,XXXXX,BADLIC,duplicate_provider_id
P014301,"Kade, Hari and Krishnamurthy",Neurology,Berhampur,Odisha,335775292,LIC153492,duplicate_provider_id
P012570,"Bhardwaj, Sridhar and Setty",ENT,Allahabad,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P017449,Grover-Majumdar,General Medicine,Nagaon,Bihar,XXXXX,BADLIC,duplicate_provider_id
P022003,"Dua, Yohannan and Morar",Oncology,Kolkata,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P012836,Lalla and Sons,Cardiology,Bhubaneswar,Uttarakhand,289945056,LIC242223,duplicate_provider_id
P027068,Wadhwa LLC,General Medicine,Vasai-Virar,Jharkhand,XXXXX,BADLIC,duplicate_provider_id
P008540,"Narasimhan, Gill and Palan",Cardiology,Siwan,Goa,XXXXX,BADLIC,duplicate_provider_id
P013876,Shenoy-Dhingra,OBGYN,Guntakal,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P028681,Behl PLC,Dermatology,Deoghar,Odisha,478256774,LIC919424,duplicate_provider_id
P022583,Randhawa LLC,Dermatology,Sasaram,Gujarat,652187372,LIC494569,duplicate_provider_id
P033479,Behl-Peri,Dermatology,Kadapa,Chhattisgarh,819971961,LIC963408,duplicate_provider_id
P012918,Sangha-Varma,Pediatrics,Khora ,Haryana,597962240,LIC876022,duplicate_provider_id
P009432,Majumdar PLC,General Medicine,Hajipur,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P005118,Mannan-Gaba,ENT,Dewas,Haryana,XXXXX,BADLIC,duplicate_provider_id
P007154,Basu Inc,Oncology,Cuttack,Assam,XXXXX,BADLIC,duplicate_provider_id
P024378,Varkey-Grewal,General Medicine,Nadiad,Punjab,XXXXX,BADLIC,duplicate_provider_id
P034904,Ganesh-Sachdev,ENT,Cuttack,Mizoram,213099863,LIC894180,duplicate_provider_id
P024362,Krishna-Om,Pediatrics,Kamarhati,Odisha,XXXXX,BADLIC,duplicate_provider_id
P010242,Chhabra Group,Pediatrics,Madhyamgram,Assam,696962655,LIC475683,duplicate_provider_id
P034596,Om-Batra,ENT,Rampur,Madhya Pradesh,148476412,LIC744461,duplicate_provider_id
P026610,Sethi Inc,Oncology,Gandhidham,Odisha,XXXXX,BADLIC,duplicate_provider_id
P033109,"Sem, Gola and Dhillon",ENT,Sikar,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P027577,"Singh, Atwal and Sahni",Neurology,Nadiad,Himachal Pradesh,331598903,LIC882486,duplicate_provider_id
P008946,"Wable, Bhatia and Basu",Oncology,Gwalior,Bihar,891633702,LIC379236,duplicate_provider_id
P013799,"Chhabra, Ratti and Sarraf",OBGYN,Miryalaguda,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P001073,Kakar-Ray,Orthopedics,Amritsar,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P016083,"Murthy, Mander and Jha",Pediatrics,Shimla,Bihar,892186448,LIC891364,duplicate_provider_id
P029377,"Yadav, Korpal and Butala",General Medicine,Anantapur,Tripura,767248940,LIC764820,duplicate_provider_id
P003101,Khalsa LLC,ENT,Bhopal,Chhattisgarh,742840119,LIC398652,duplicate_provider_id
P026224,"Korpal, Patel and Sahota",Pediatrics,Sonipat,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P026550,Bhatti-Bhalla,Urology,Rohtak,Punjab,XXXXX,BADLIC,duplicate_provider_id
P012306,"Ganesan, Ben and Kaul",Cardiology,Fatehpur,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P004030,"Ravi, Soni and Pau",Oncology,Dibrugarh,Haryana,XXXXX,BADLIC,duplicate_provider_id
P026763,Dani-Kibe,OBGYN,Nashik,Punjab,804893704,LIC748480,duplicate_provider_id
P034385,Dash-Arora,General Medicine,Belgaum,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P030060,Deep Group,Pediatrics,Sagar,Kerala,536032027,LIC607296,duplicate_provider_id
P000537,Gokhale-Balasubramanian,OBGYN,Sikar,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P029242,"Pingle, Kant and Rajagopalan",Neurology,Hazaribagh,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P019775,Kohli-Sahota,Urology,Firozabad,Assam,XXXXX,BADLIC,duplicate_provider_id
P007117,Varghese Group,Oncology,Davanagere,Nagaland,288018599,LIC469281,duplicate_provider_id
P000608,Ramesh PLC,Orthopedics,Sonipat,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P028005,Krishna-Om,Cardiology,Jamalpur,Punjab,768737682,LIC850775,duplicate_provider_id
P011282,"Wason, Pillay and Agarwal",OBGYN,Jalna,Punjab,360630603,LIC786905,duplicate_provider_id
P000275,Ranganathan Inc,Dermatology,Bareilly,Sikkim,477052037,LIC178308,duplicate_provider_id
P010458,Mukherjee PLC,Oncology,Yamunanagar,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P033355,Mandal-Dalal,Neurology,Rewa,Madhya Pradesh,283967729,LIC447212,duplicate_provider_id
P031149,"Savant, Korpal and Krish",OBGYN,Kurnool,Punjab,380635651,LIC602842,duplicate_provider_id
P027438,Pall PLC,OBGYN,Giridih,Himachal Pradesh,898949285,LIC571303,duplicate_provider_id
P015889,Panchal LLC,Urology,North Dumdum,Assam,XXXXX,BADLIC,duplicate_provider_id
P026529,"Cheema, Venkatesh and Desai",Dermatology,Sikar,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P004873,Dave-Bath,Pediatrics,Kharagpur,Telangana,XXXXX,BADLIC,duplicate_provider_id
P005229,Ramesh Group,Pediatrics,Pudukkottai,Odisha,133514262,LIC372686,duplicate_provider_id
P021930,"Nagar, Swamy and Talwar",General Medicine,Rewa,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P027192,"Patil, Narasimhan and Vig",Oncology,New Delhi,Tripura,624333878,LIC733142,duplicate_provider_id
P018677,Deep-Sane,ENT,Naihati,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P008340,"Soni, Dey and Parekh",Cardiology,Bhusawal,Manipur,272608963,LIC369064,duplicate_provider_id
P001488,Om-Batra,General Medicine,Erode,Telangana,209173362,LIC174001,duplicate_provider_id
P017904,Varghese Group,Urology,Mathura,Assam,XXXXX,BADLIC,duplicate_provider_id
P000284,Prasad-Dua,Cardiology,Kumbakonam,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P000478,Purohit-Manne,Neurology,Madhyamgram,Manipur,427993026,LIC662445,duplicate_provider_id
P011019,"Kala, Savant and Kaul",General Medicine,Tadepalligudem,Karnataka,446216036,LIC435950,duplicate_provider_id
P029926,"Nayar, Wali and Bahri",OBGYN,Junagadh,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P010763,"Mukherjee, Doshi and Brar",Neurology,Jalna,Kerala,XXXXX,BADLIC,duplicate_provider_id
P001887,Raju-Balasubramanian,ENT,Anantapur,Madhya Pradesh,553844650,LIC671311,duplicate_provider_id
P027123,Khalsa-Sule,Urology,Narasaraopet,Odisha,502450562,LIC448151,duplicate_provider_id
P020803,Sibal LLC,Oncology,Amritsar,Uttarakhand,341648089,LIC966707,duplicate_provider_id
P008614,Rajagopalan-Samra,OBGYN,Bhimavaram,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P026664,Mital-Kulkarni,ENT,Mango,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P005716,Bath and Sons,Oncology,Amaravati,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P022205,Sant-Shroff,ENT,Mahbubnagar,Rajasthan,389800396,LIC523959,duplicate_provider_id
P021798,"Lall, Walla and Chatterjee",Orthopedics,Ghaziabad,Tamil Nadu,750835301,LIC470252,duplicate_provider_id
P032927,Grewal-Sunder,ENT,Tirupati,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P029267,D’Alia Ltd,Dermatology,Khora ,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P020520,"Pal, Manne and Kata",Cardiology,Hazaribagh,Bihar,XXXXX,BADLIC,duplicate_provider_id
P008260,"Mohan, Vohra and Varkey",Neurology,Chandrapur,Manipur,745613039,LIC543916,duplicate_provider_id
P010300,Parmar LLC,General Medicine,Gangtok,Uttarakhand,110988153,LIC204434,duplicate_provider_id
P013890,Walia-Arora,Pediatrics,Mumbai,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P000809,Rana-Sarkar,Dermatology,Ambattur,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P012008,Joshi-Prasad,OBGYN,Chandrapur,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P020897,Dar PLC,General Medicine,Kishanganj,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P004769,Borah LLC,Pediatrics,Ulhasnagar,Himachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
P002689,Dash and Sons,Neurology,Kulti,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P004941,"Issac, Aurora and Barad",Pediatrics,Amravati,Telangana,XXXXX,BADLIC,duplicate_provider_id
P006109,Barad PLC,Cardiology,Jhansi,West Bengal,400721348,LIC818091,duplicate_provider_id
P029339,D’Alia Ltd,General Medicine,Tirupati,Punjab,XXXXX,BADLIC,duplicate_provider_id
P009868,Magar Inc,OBGYN,Serampore,Punjab,297805588,LIC714364,duplicate_provider_id
P022593,"Pathak, Master and Seshadri",Oncology,Bidar,Bihar,488553463,LIC127017,duplicate_provider_id
P011860,Sharaf PLC,Cardiology,New Delhi,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P030380,Mander-Ranganathan,Dermatology,Bally,Haryana,XXXXX,BADLIC,duplicate_provider_id
P017929,Krishnan-Chaudry,General Medicine,Nandyal,Nagaland,XXXXX,BADLIC,duplicate_provider_id
P024515,"Kale, Toor and Badal",OBGYN,Bhatpara,Mizoram,934759903,LIC841526,duplicate_provider_id
P026073,Rajagopalan-Samra,Oncology,Kota,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P009684,Gaba LLC,Neurology,Vijayawada,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P033796,Bhatnagar-Dewan,Urology,Katihar,Uttar Pradesh,225202198,LIC248089,duplicate_provider_id
P018790,Shere LLC,Pediatrics,Adoni,Chhattisgarh,773312390,LIC933621,duplicate_provider_id
P005690,"Shetty, Biswas and Chand",Neurology,Chennai,Bihar,XXXXX,BADLIC,duplicate_provider_id
P026686,"Narain, Swaminathan and Lad",Urology,Gudivada,Tamil Nadu,271731903,LIC997255,duplicate_provider_id
P003847,Balakrishnan-Parekh,General Medicine,Kumbakonam,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P011139,Aggarwal and Sons,Oncology,Bardhaman,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P006074,Kamdar and Sons,OBGYN,Bhubaneswar,Tripura,XXXXX,BADLIC,duplicate_provider_id
P033917,Gera and Sons,ENT,Chandrapur,Haryana,492050660,LIC879613,duplicate_provider_id
P002905,Sankaran-Gara,Dermatology,Bhagalpur,West Bengal,XXXXX,BADLIC,duplicate_provider_id
P013077,Baral-Varughese,Pediatrics,Burhanpur,Andhra Pradesh,XXXXX,BADLIC,duplicate_provider_id
P013594,"Saraf, Tiwari and Sinha",Dermatology,Sambalpur,Arunachal Pradesh,249684871,LIC601863,duplicate_provider_id
P027536,Basak Inc,Orthopedics,Siliguri,Tamil Nadu,XXXXX,BADLIC,duplicate_provider_id
P016670,Setty-Palla,Pediatrics,Pali,Tamil Nadu,885985699,LIC406645,duplicate_provider_id
P011752,Talwar-Panchal,Dermatology,Gopalpur,Haryana,443996408,LIC773051,duplicate_provider_id
P012834,Pillai and Sons,Dermatology,Raurkela Industrial Township,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P022488,"Dar, Sandhu and Chand",Orthopedics,Hyderabad,Gujarat,494318168,LIC110889,duplicate_provider_id
P020850,Mammen-Patil,ENT,North Dumdum,Karnataka,876590375,LIC573273,duplicate_provider_id
P034337,Dasgupta-Mittal,Oncology,Yamunanagar,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P013347,Kant-Parmar,Oncology,Loni,Chhattisgarh,XXXXX,BADLIC,duplicate_provider_id
P016973,Rastogi PLC,Dermatology,Kadapa,Mizoram,XXXXX,BADLIC,duplicate_provider_id
P010455,"Dugar, Sangha and Malhotra",Cardiology,Gwalior,Rajasthan,XXXXX,BADLIC,duplicate_provider_id
P012260,"Madan, Ramakrishnan and Ram",Urology,Bhagalpur,Assam,XXXXX,BADLIC,duplicate_provider_id
P021861,Chatterjee Group,Pediatrics,Srinagar,Kerala,XXXXX,BADLIC,duplicate_provider_id
P016110,Kohli-Agate,Urology,Miryalaguda,Meghalaya,582234296,LIC974307,duplicate_provider_id
P027074,Wagle-Devan,Neurology,Raipur,Odisha,XXXXX,BADLIC,duplicate_provider_id
P023843,Bhasin Inc,Urology,Nandyal,Haryana,234719895,LIC288155,duplicate_provider_id
P028677,Bhakta-Dass,Dermatology,Orai,Punjab,XXXXX,BADLIC,duplicate_provider_id
P016040,"Puri, Balan and Vohra",ENT,Pimpri-Chinchwad,Assam,XXXXX,BADLIC,duplicate_provider_id
P033312,"Ramanathan, Rajagopalan and Ramesh",Dermatology,Guntakal,Gujarat,XXXXX,BADLIC,duplicate_provider_id
P023260,Goda Group,Neurology,Barasat,Tripura,XXXXX,BADLIC,duplicate_provider_id
P012970,Guha-Mody,Urology,Satara,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P026961,"Contractor, Dugar and Kapur",General Medicine,Bhind,Goa,XXXXX,BADLIC,duplicate_provider_id
P028854,"Chaudhuri, Barman and Choudhary",Dermatology,Davanagere,Assam,XXXXX,BADLIC,duplicate_provider_id
P034367,Suresh-Sankar,OBGYN,Shimoga,Mizoram,589506330,LIC377932,duplicate_provider_id
P001618,Deo-Ramaswamy,Neurology,Hubli–Dharwad,Karnataka,685671400,LIC584467,duplicate_provider_id
P006840,Chowdhury-Chaudhary,General Medicine,Jalna,Chhattisgarh,660545994,LIC124382,duplicate_provider_id
P004365,Modi Group,Pediatrics,Dhanbad,Rajasthan,768914081,LIC447951,duplicate_provider_id
P022182,"Upadhyay, Seshadri and Kapoor",Oncology,Udaipur,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P020956,Dugal LLC,General Medicine,Rajpur Sonarpur,Goa,XXXXX,BADLIC,duplicate_provider_id
P026616,Ramachandran Ltd,Oncology,Raurkela Industrial Township,Punjab,XXXXX,BADLIC,duplicate_provider_id
P009049,Sarin-Bhandari,Cardiology,Rewa,West Bengal,148411153,LIC881359,duplicate_provider_id
P008979,Jani Ltd,Orthopedics,Kochi,Goa,582426424,LIC877034,duplicate_provider_id
P010337,Barman PLC,General Medicine,Etawah,Uttar Pradesh,XXXXX,BADLIC,duplicate_provider_id
P008932,Sen-Toor,Pediatrics,Firozabad,Assam,XXXXX,BADLIC,duplicate_provider_id
P012153,"Brahmbhatt, Arora and Patil",ENT,Farrukhabad,Haryana,101917166,LIC365015,duplicate_provider_id
P017119,Srinivas and Sons,Dermatology,Berhampur,Chhattisgarh,231190653,LIC300418,duplicate_provider_id
P032767,"Acharya, Sankar and Rama",Orthopedics,Lucknow,Madhya Pradesh,XXXXX,BADLIC,duplicate_provider_id
P021329,Nanda-Bhattacharyya,Neurology,Berhampur,Uttar Pradesh,981234664,LIC421615,duplicate_provider_id
P009366,"Varghese, Dar and Arya",Orthopedics,Sonipat,Punjab,XXXXX,BADLIC,duplicate_provider_id
P031902,"Vaidya, Shere and Kalita",Cardiology,Agartala,Rajasthan,275503081,LIC892056,duplicate_provider_id
P014668,"Grewal, Sharma and Kadakia",Pediatrics,Karaikudi,Tamil Nadu,XXXXX,BADLIC,duplicate_provider_id
P024936,Murty Ltd,Pediatrics,Jhansi,Assam,XXXXX,BADLIC,duplicate_provider_id
P000040,Bava PLC,Urology,Jaipur,Maharashtra,XXXXX,BADLIC,duplicate_provider_id
P008228,Sama LLC,Dermatology,Kirari Suleman Nagar,Punjab,XXXXX,BADLIC,duplicate_provider_id
P003480,"Chandra, Thakkar and Dara",Urology,Proddatur,Karnataka,171775463,LIC966155,duplicate_provider_id
P017476,Arora-Dar,ENT,Kanpur,Tamil Nadu,XXXXX,BADLIC,duplicate_provider_id
P022117,Issac and Sons,ENT,Maheshtala,Manipur,XXXXX,BADLIC,duplicate_provider_id
P022746,Natt Ltd,Orthopedics,Bilaspur,Assam,XXXXX,BADLIC,duplicate_provider_id
P011920,Varghese Group,Cardiology,Ulhasnagar,Uttarakhand,539573927,LIC258099,duplicate_provider_id
P030942,Agate-Din,OBGYN,Jodhpur,Telangana,XXXXX,BADLIC,duplicate_provider_id
P028247,Prabhu-Yadav,Pediatrics,Khandwa,Jharkhand,144085535,LIC266238,duplicate_provider_id
P013289,Saini-Kade,Cardiology,Jalandhar,Arunachal Pradesh,421342722,LIC266354,duplicate_provider_id
P000718,Nagarajan Group,Cardiology,Unnao,Tripura,738869179,LIC692350,duplicate_provider_id
P029444,Lad PLC,OBGYN,Ichalkaranji,Madhya Pradesh,686453621,LIC891676,duplicate_provider_id
P022019,"Kumar, Dayal and Yogi",OBGYN,Kolhapur,Karnataka,XXXXX,BADLIC,duplicate_provider_id
P019979,"Rana, Setty and Chand",Urology,Amaravati,West Bengal,342814734,LIC382074,duplicate_provider_id
P028068,"Gour, Parsa and Sahni",General Medicine,Anantapuram,Arunachal Pradesh,XXXXX,BADLIC,duplicate_provider_id
